id	cue	alpha_deg	location	dir	resp	rerr
sj05	1	140	2	-1	2.09	0.353460952792061
sj05	1	110	2	-1	1.64	0.279862177193763
sj05	2	110	4	-1	0.74	1.17986217719376
sj05	1	180	2	1	-2.4	0.741592653589793
sj05	1	320	4	-1	-1.28	0.581868299202268
sj05	1	150	4	-1	1.86	0.757993877991494
sj05	2	200	1	1	-2.25	0.542526803190928
sj05	1	70	4	1	1.75	0.528269523603969
sj05	2	190	2	-1	2.43	0.886125578789226
sj05	1	190	4	-1	2.81	0.506125578789226
sj05	1	280	1	1	-1.47	-0.0737365984045357
sj05	2	260	1	1	-0.83	0.91532925199433
sj05	1	190	2	-1	2.66	0.656125578789226
sj05	2	60	2	-1	0.19	0.857197551196598
sj05	2	90	3	-1	0.38	1.1907963267949
sj05	1	90	2	-1	1.11	0.460796326794896
sj05	2	290	2	1	-0.65	0.571730476396031
sj05	2	330	4	-1	-0.47	-0.0535987755982996
sj05	1	250	4	-1	-2.09	0.170137822806237
sj05	1	330	2	1	0	0.523598775598299
sj05	1	40	2	-1	0.46	0.238131700797732
sj05	1	150	2	-1	2.08	0.537993877991494
sj05	2	260	4	1	0.63	2.37532925199433
sj05	1	210	3	-1	-2.86	0.242006122008506
sj05	2	250	2	1	-1.04	0.879862177193763
sj05	1	330	1	-1	-1.14	0.6164012244017
sj05	2	310	4	-1	-0.3	-0.572664625997165
sj05	1	10	4	-1	-0.28	0.454532925199433
sj05	2	250	4	-1	-2.79	0.870137822806237
sj05	1	90	4	-1	0.77	0.800796326794897
sj05	2	150	3	1	-2.62	1.04519142918809
sj05	2	290	1	-1	-1.97	0.748269523603968
sj05	1	10	2	-1	-0.37	0.544532925199433
sj05	1	0	4	1	0.55	0.55
sj05	1	40	4	1	1.32	0.621868299202268
sj05	2	20	3	-1	-0.31	0.659065850398866
sj05	2	340	3	1	-0.36	-0.0109341496011346
sj05	2	160	4	-1	2.74	0.052526803190927
sj05	1	70	4	-1	0.35	0.871730476396031
sj05	1	210	2	-1	2.67	0.995191429188092
sj05	1	50	4	-1	0.17	0.702664625997165
sj05	1	280	3	-1	-1.3	-0.0962634015954642
sj05	2	190	2	1	-2.86	0.10705972839036
sj05	2	290	3	1	-1.02	0.201730476396032
sj05	1	20	3	-1	-0.44	0.789065850398866
sj05	2	140	2	-1	1.74	0.703460952792061
sj05	2	90	4	-1	1.19	0.380796326794897
sj05	2	50	4	1	1.2	0.327335374002835
sj05	1	310	2	1	-0.3	0.572664625997165
sj05	1	130	2	-1	1.73	0.538928027592628
sj05	1	130	3	-1	1.81	0.458928027592628
sj05	2	270	4	1	-1.26	0.310796326794897
sj05	1	290	4	1	-0.86	0.361730476396031
sj05	2	140	2	1	2.56	0.116539047207939
sj05	2	320	3	1	-0.26	0.438131700797732
sj05	2	210	1	-1	2.54	1.12519142918809
sj05	1	120	3	-1	2.07	0.0243951023931954
sj05	1	230	2	1	-1.45	0.818928027592629
sj05	2	190	4	1	-2.69	0.27705972839036
sj05	2	340	4	-1	-0.81	0.460934149601135
sj05	2	30	4	1	1.13	0.606401224401701
sj05	1	200	3	1	-2.02	0.772526803190927
sj05	2	170	4	-1	3.07	-0.102940271609639
sj05	1	330	3	1	-0.01	0.5135987755983
sj05	2	30	3	-1	-0.46	0.983598775598299
sj05	2	70	1	-1	0.73	0.491730476396031
sj05	1	180	4	-1	2.68	0.461592653589793
sj05	1	0	2	1	0.49	0.49
sj05	2	140	4	-1	2.87	-0.426539047207939
sj05	1	160	2	1	2.83	0.0374731968090729
sj05	2	280	3	-1	-1.24	-0.156263401595464
sj05	1	350	4	-1	-1.05	0.875467074800566
sj05	1	250	2	1	-1.28	0.639862177193763
sj05	2	180	2	-1	2.74	0.401592653589793
sj05	1	310	4	-1	-1.31	0.437335374002835
sj05	2	50	1	1	1.13	0.257335374002835
sj05	2	340	1	-1	-1.48	1.13093414960113
sj05	1	190	3	-1	2.77	0.546125578789226
sj05	2	40	2	-1	-0.03	0.728131700797732
sj05	2	10	3	-1	-0.35	0.524532925199433
sj05	1	20	1	1	1.12	0.770934149601134
sj05	1	210	3	1	-1.77	0.847993877991494
sj05	1	110	1	-1	1.14	0.779862177193763
sj05	1	80	1	1	1.13	-0.266263401595464
sj05	1	270	3	1	-1.2	0.370796326794897
sj05	2	290	4	1	-0.31	0.911730476396032
sj05	2	220	1	-1	-2.87	0.426539047207939
sj05	1	100	4	-1	1.69	0.0553292519943296
sj05	1	10	1	1	0.42	0.245467074800567
sj05	2	80	3	1	1.96	0.563736598404536
sj05	2	50	3	-1	-0.19	1.06266462599716
sj05	1	320	1	-1	-1.34	0.641868299202268
sj05	1	190	1	1	-2.1	0.86705972839036
sj05	1	320	4	1	-0.03	0.668131700797732
sj05	1	320	3	1	-0.12	0.578131700797732
sj05	1	40	1	-1	-0.19	0.888131700797732
sj05	2	80	2	-1	-0.28	1.67626340159546
sj05	2	100	2	1	2.84	1.09467074800567
sj05	1	140	3	1	2.94	0.496539047207939
sj05	2	100	1	1	2.76	1.01467074800567
sj05	2	280	4	1	-0.66	0.736263401595464
sj05	2	350	4	-1	-0.59	0.415467074800566
sj05	2	240	1	1	-1.74	0.354395102393196
sj05	1	270	3	-1	-1.5	-0.0707963267948968
sj05	1	110	3	-1	2.05	-0.130137822806237
sj05	1	340	1	1	0.11	0.459065850398866
sj05	1	350	1	-1	-0.67	0.495467074800566
sj05	1	160	4	1	-2.75	0.740658503988659
sj05	2	130	2	1	2.8	0.531071972407371
sj05	2	20	1	-1	0.11	0.239065850398866
sj05	1	130	4	-1	1.76	0.508928027592628
sj05	2	230	1	-1	-2.98	0.711071972407371
sj05	1	220	1	1	-2.07	0.373460952792062
sj05	1	170	2	-1	2.71	0.25705972839036
sj05	2	210	4	1	-1.71	0.907993877991494
sj05	1	210	2	1	-1.83	0.787993877991494
sj05	1	10	3	-1	-0.29	0.464532925199433
sj05	1	40	2	1	1.23	0.531868299202268
sj05	2	110	4	1	2.65	0.730137822806237
sj05	1	280	1	-1	-1.52	0.123736598404536
sj05	2	10	4	1	1.16	0.985467074800567
sj05	1	200	2	1	-2.1	0.692526803190927
sj05	1	340	3	1	0.21	0.559065850398866
sj05	1	80	1	-1	1.26	0.136263401595464
sj05	1	230	2	-1	-1.23	-1.03892802759263
sj05	2	20	3	1	1.07	0.720934149601134
sj05	1	220	4	-1	-3.04	0.596539047207939
sj05	1	230	1	1	-1.99	0.278928027592628
sj05	2	250	1	1	-1.41	0.509862177193763
sj05	2	190	1	-1	-2.27	-0.69705972839036
sj05	1	60	4	-1	0.16	0.887197551196597
sj05	2	150	4	1	3.02	0.402006122008506
sj05	2	190	3	1	3.04	-0.276125578789226
sj05	2	0	4	1	0.51	0.51
sj05	2	20	2	-1	-0.23	0.579065850398866
sj05	1	120	4	-1	1.47	0.624395102393195
sj05	1	150	1	-1	2.25	0.367993877991494
sj05	1	120	4	1	-0.42	-2.5143951023932
sj05	2	140	1	-1	2.52	-0.0765390472079388
sj05	1	200	1	1	-2.03	0.762526803190928
sj05	1	260	1	1	-1.4	0.345329251994329
sj05	2	150	3	-1	2.41	0.207993877991494
sj05	1	330	3	-1	-1.24	0.716401224401701
sj05	1	110	3	1	2.72	0.800137822806238
sj05	1	290	3	1	-0.45	0.771730476396031
sj05	2	320	3	-1	-1.37	0.671868299202268
sj05	2	350	2	1	0.19	0.364532925199434
sj05	1	20	4	1	0.33	-0.0190658503988659
sj05	2	310	3	-1	-0.34	-0.532664625997165
sj05	2	250	3	-1	-3.09	1.17013782280624
sj05	1	250	1	-1	-2.13	0.210137822806237
sj05	1	200	3	-1	2.77	0.720658503988659
sj05	2	50	1	-1	0.27	0.602664625997165
sj05	2	140	3	-1	2.06	0.383460952792061
sj05	1	270	2	-1	-1.53	-0.0407963267948966
sj05	2	210	2	1	-2.33	0.287993877991494
sj05	2	80	3	-1	0.23	1.16626340159546
sj05	2	270	2	1	-0.98	0.590796326794896
sj05	1	250	3	1	-2.49	-0.570137822806237
sj05	2	330	2	-1	-0.66	0.136401224401701
sj05	2	0	3	1	-0.39	-0.39
sj05	2	150	2	1	2.36	-0.257993877991495
sj05	1	90	3	1	1.94	0.369203673205103
sj05	1	210	4	-1	2.97	0.695191429188092
sj05	2	10	1	1	0.21	0.035467074800567
sj05	1	300	1	1	-0.7	0.347197551196597
sj05	1	340	3	-1	-0.51	0.160934149601134
sj05	1	220	2	-1	2.7	1.13972435438752
sj05	2	80	2	1	2.85	1.45373659840454
sj05	1	0	3	1	-0.46	-0.46
sj05	2	40	1	-1	0.29	0.408131700797732
sj05	1	330	1	1	-0.29	0.233598775598299
sj05	2	130	4	1	3.01	0.741071972407371
sj05	2	280	1	-1	-2.23	0.833736598404536
sj05	2	60	1	1	1.26	0.212802448803402
sj05	2	190	1	1	-2.17	0.797059728390361
sj05	2	200	4	1	-1.37	1.42252680319093
sj05	2	110	3	-1	1.74	0.179862177193763
sj05	2	140	3	1	2.79	0.346539047207939
sj05	2	240	3	1	-1.54	0.554395102393196
sj05	2	290	2	-1	-1.78	0.558269523603969
sj05	2	270	1	-1	-1.42	-0.150796326794897
sj05	1	160	1	1	-2.18	1.31065850398866
sj05	2	180	3	1	-1.83	1.31159265358979
sj05	2	160	1	-1	2.03	0.762526803190927
sj05	1	90	2	1	1.93	0.359203673205103
sj05	2	130	3	1	2.76	0.491071972407371
sj05	1	240	4	-1	-2.34	0.245604897606804
sj05	1	350	3	1	0.15	0.324532925199434
sj05	2	210	1	1	-1.8	0.817993877991494
sj05	1	260	3	1	-1.63	0.11532925199433
sj05	2	300	2	1	-0.57	0.477197551196597
sj05	1	0	1	-1	-0.53	0.53
sj05	2	230	4	1	-0.4	1.86892802759263
sj05	2	100	4	1	2.63	0.88467074800567
sj05	2	340	1	1	0.51	0.859065850398866
sj05	2	60	2	1	1.54	0.492802448803402
sj05	2	200	2	-1	2.57	0.920658503988659
sj05	1	30	1	-1	0.17	0.353598775598299
sj05	2	60	3	-1	-0.13	1.1771975511966
sj05	2	70	4	1	1.88	0.658269523603969
sj05	1	70	1	1	0.38	-0.841730476396031
sj05	1	300	1	-1	-1.26	0.212802448803402
sj05	1	220	1	-1	-1.94	-0.503460952792061
sj05	2	20	2	1	0.6	0.250934149601134
sj05	2	100	3	1	1.94	0.19467074800567
sj05	2	30	3	1	1.23	0.706401224401701
sj05	1	250	3	-1	-1.85	-0.0698621771937627
sj05	1	100	4	1	1.91	0.16467074800567
sj05	1	80	2	1	1.9	0.503736598404536
sj05	1	100	3	1	1.41	-0.33532925199433
sj05	1	300	3	-1	-1.13	0.0828024488034022
sj05	1	200	4	1	-1.91	0.882526803190928
sj05	1	30	2	1	1.16	0.636401224401701
sj05	1	20	4	-1	-0.39	0.739065850398866
sj05	2	40	3	-1	-0.29	0.988131700797732
sj05	1	80	4	1	1.52	0.123736598404536
sj05	1	340	4	-1	-0.6	0.250934149601134
sj05	2	230	1	1	-1.85	0.418928027592628
sj05	1	270	1	-1	-2.06	0.489203673205104
sj05	2	320	2	1	-0.22	0.478131700797732
sj05	1	150	3	1	-3.08	0.585191429188092
sj05	1	60	4	1	1.18	0.132802448803402
sj05	2	0	1	-1	-0.29	0.29
sj05	1	10	3	1	0.93	0.755467074800567
sj05	1	60	1	1	0.45	-0.597197551196598
sj05	2	110	2	-1	1.23	0.689862177193763
sj05	2	240	2	-1	-2.96	0.865604897606804
sj05	1	280	4	-1	-1.81	0.413736598404536
sj05	2	260	3	1	-1.27	0.47532925199433
sj05	2	30	2	1	-0.15	-0.673598775598299
sj05	2	210	4	-1	-1.28	-1.33799387799149
sj05	2	310	1	-1	-1.95	1.07733537400284
sj05	2	300	4	-1	-1.84	0.792802448803402
sj05	1	190	3	1	-2.39	0.57705972839036
sj05	2	220	4	-1	2.99	0.849724354387525
sj05	1	330	2	-1	-0.97	0.4464012244017
sj05	2	240	2	1	-1.32	0.774395102393196
sj05	2	120	2	-1	1.3	0.794395102393195
sj05	1	260	1	-1	-2.26	0.51467074800567
sj05	2	220	1	1	-1.96	0.483460952792061
sj05	2	150	2	-1	1.95	0.667993877991494
sj05	2	10	4	-1	0.28	-0.105467074800567
sj05	2	320	4	1	0.15	0.848131700797732
sj05	1	310	3	1	-0.2	0.672664625997165
sj05	2	300	3	1	-0.67	0.377197551196598
sj05	1	220	3	1	-2.9	-0.456539047207938
sj05	1	270	2	1	-0.85	0.720796326794897
sj05	1	150	2	1	-3.1	0.565191429188092
sj05	1	80	4	-1	1.12	0.276263401595463
sj05	2	150	1	1	-2.82	0.845191429188092
sj05	2	90	1	-1	0.99	0.580796326794897
sj05	2	350	3	-1	-0.79	0.615467074800566
sj05	1	220	2	1	-1.96	0.483460952792061
sj05	2	340	3	-1	-0.5	0.150934149601134
sj05	1	170	2	1	-2.71	0.606125578789226
sj05	2	350	4	1	-1.71	-1.53546707480057
sj05	1	90	4	1	1.72	0.149203673205103
sj05	2	250	3	1	-0.66	1.25986217719376
sj05	2	40	4	1	1.15	0.451868299202268
sj05	1	60	1	-1	0.56	0.487197551196598
sj05	2	230	2	-1	-3.01	0.741071972407371
sj05	2	200	1	-1	-2.54	-0.252526803190927
sj05	1	120	3	1	2.32	0.225604897606805
sj05	1	290	1	-1	-1.47	0.248269523603968
sj05	1	70	3	1	1.69	0.468269523603969
sj05	1	0	2	-1	-0.66	0.66
sj05	1	60	2	-1	1.41	-0.362802448803402
sj05	2	60	4	1	1.5	0.452802448803402
sj05	1	30	3	-1	0.05	0.473598775598299
sj05	1	300	2	-1	-1.26	0.212802448803402
sj05	2	30	4	-1	0.31	0.213598775598299
sj05	1	100	3	-1	1.44	0.30532925199433
sj05	2	120	3	-1	1.74	0.354395102393195
sj05	2	120	4	1	1.98	-0.114395102393195
sj05	2	90	2	-1	0.25	1.3207963267949
sj05	2	170	4	1	-2.65	0.666125578789226
sj05	1	310	1	1	-1.52	-0.647335374002836
sj05	2	180	2	1	-2.46	0.681592653589793
sj05	2	200	3	1	-2.03	0.762526803190928
sj05	2	170	2	-1	1.96	1.00705972839036
sj05	2	50	3	1	1.99	1.11733537400284
sj05	1	330	4	-1	-1.35	0.826401224401701
sj05	1	150	1	1	-2.91	0.755191429188091
sj05	1	100	2	-1	1.63	0.11532925199433
sj05	1	240	2	-1	-1.81	-0.284395102393196
sj05	2	300	3	-1	-1.44	0.392802448803403
sj05	2	310	2	-1	-1.41	0.537335374002835
sj05	1	70	1	-1	1.38	-0.158269523603969
sj05	2	130	1	1	-1.78	2.23425727958696
sj05	1	50	2	-1	1.41	-0.537335374002835
sj05	1	300	2	1	-0.63	0.417197551196598
sj05	2	110	2	1	2.7	0.780137822806238
sj05	1	290	4	-1	-1.37	0.148269523603969
sj05	2	270	3	-1	-2.49	0.919203673205103
sj05	1	340	1	-1	-1.15	0.800934149601135
sj05	2	40	3	1	0.98	0.281868299202268
sj05	1	170	1	1	-2.02	1.29612557878923
sj05	2	250	1	-1	-1.89	-0.0298621771937635
sj05	2	0	1	1	0.4	0.4
sj05	2	90	3	1	2.03	0.459203673205103
sj05	1	350	2	1	0.38	0.554532925199434
sj05	1	0	4	-1	-0.34	0.34
sj05	2	110	1	-1	0.55	1.36986217719376
sj05	2	180	1	-1	-2.53	-0.611592653589794
sj05	1	180	3	1	3.06	-0.0815926535897931
sj05	2	30	1	-1	0.14	0.383598775598299
sj05	1	200	4	-1	2.85	0.640658503988659
sj05	2	190	4	-1	2.83	0.486125578789226
sj05	2	220	2	-1	2.59	1.24972435438753
sj05	1	240	1	1	-1.41	0.684395102393196
sj05	2	140	1	1	-2.81	1.02972435438753
sj05	2	160	2	-1	2.49	0.302526803190927
sj05	1	290	2	1	-0.66	0.561730476396031
sj05	2	170	1	-1	2.72	0.24705972839036
sj05	1	100	2	1	2.19	0.44467074800567
sj05	1	110	4	-1	1.81	0.109862177193762
sj05	2	350	3	1	0.05	0.224532925199434
sj05	2	10	3	1	0.19	0.0154670748005671
sj05	1	160	3	1	-2.69	0.800658503988659
sj05	2	300	1	1	-0.32	0.727197551196597
sj05	1	170	1	-1	2.88	0.0870597283903605
sj05	2	180	3	-1	2.34	0.801592653589793
sj05	1	30	2	-1	-0.05	0.573598775598299
sj05	2	240	1	-1	-2.15	0.0556048976068035
sj05	2	210	3	1	-2.93	-0.312006122008506
sj05	2	350	2	-1	-0.35	0.175467074800566
sj05	1	270	1	1	-1.62	-0.0492036732051033
sj05	1	130	1	-1	2.36	-0.0910719724073714
sj05	2	180	1	1	-2.17	0.971592653589793
sj05	2	300	1	-1	-1.42	0.372802448803402
sj05	1	250	2	-1	-0.78	-1.13986217719376
sj05	1	20	2	1	0.32	-0.0290658503988659
sj05	1	130	3	1	2.79	0.521071972407372
sj05	1	90	3	-1	1.2	0.370796326794897
sj05	2	40	1	1	1.42	0.721868299202268
sj05	1	280	3	1	-0.93	0.466263401595464
sj05	1	210	4	1	-1.98	0.637993877991495
sj05	2	170	2	1	-2.58	0.736125578789226
sj05	1	40	1	1	0.59	-0.108131700797732
sj05	1	300	4	1	-1	0.0471975511965977
sj05	2	70	1	1	1.9	0.678269523603969
sj05	2	330	3	-1	-1.09	0.5664012244017
sj05	1	350	2	-1	-0.95	0.775467074800566
sj05	1	90	1	1	1.51	-0.0607963267948965
sj05	2	70	2	1	1.26	0.0382695236039694
sj05	2	180	4	1	-2.74	0.401592653589793
sj05	2	200	2	1	-2.47	0.322526803190927
sj05	1	230	4	1	-1.09	1.17892802759263
sj05	1	280	2	1	-0.75	0.646263401595464
sj05	2	150	1	-1	1.83	0.787993877991494
sj05	1	40	3	1	1.32	0.621868299202268
sj05	1	10	2	1	0.81	0.635467074800567
sj05	1	70	2	1	1.94	0.718269523603969
sj05	2	30	1	1	1.27	0.746401224401701
sj05	1	20	2	-1	-0.54	0.889065850398866
sj05	2	330	3	1	0.32	0.8435987755983
sj05	1	110	4	1	2.63	0.710137822806237
sj05	2	290	1	1	-1.06	0.161730476396031
sj05	1	210	1	1	-2.01	0.607993877991494
sj05	1	240	2	1	-1.49	0.604395102393196
sj05	2	90	4	1	1.67	0.0992036732051034
sj05	2	0	4	-1	-1.48	1.48
sj05	1	170	4	1	-1.83	1.48612557878923
sj05	1	270	4	-1	-1.7	0.129203673205103
sj05	1	160	2	-1	1.93	0.862526803190927
sj05	2	230	3	-1	-2.28	0.0110719724073715
sj05	1	170	3	-1	2.79	0.17705972839036
sj05	1	120	2	1	2.71	0.615604897606805
sj05	2	50	4	-1	0.03	0.842664625997165
sj05	1	140	3	-1	2.79	-0.346539047207939
sj05	2	290	3	-1	-2.3	1.07826952360397
sj05	2	190	3	-1	-2.31	-0.65705972839036
sj05	1	30	4	-1	-0.03	0.553598775598299
sj05	2	50	2	1	1.25	0.377335374002835
sj05	2	70	3	1	1.8	0.578269523603969
sj05	2	70	2	-1	0.76	0.461730476396031
sj05	2	320	1	-1	-1.23	0.531868299202267
sj05	2	50	2	-1	-0.3	1.17266462599716
sj05	2	300	2	-1	-1.6	0.552802448803403
sj05	2	150	4	-1	1.87	0.747993877991494
sj05	1	60	3	1	1.32	0.272802448803402
sj05	1	270	4	1	-1.39	0.180796326794897
sj05	2	280	1	1	-1.25	0.146263401595464
sj05	2	100	4	-1	1.3	0.445329251994329
sj05	1	260	4	1	-1.33	0.415329251994329
sj05	1	260	2	1	-1.31	0.435329251994329
sj05	2	230	2	1	-1.57	0.698928027592628
sj05	1	50	2	1	1.9	1.02733537400284
sj05	2	20	4	1	1	0.650934149601134
sj05	2	160	2	1	2.9	0.107473196809073
sj05	2	340	2	1	0.15	0.499065850398866
sj05	1	290	2	-1	-1.53	0.308269523603969
sj05	2	80	4	1	1.45	0.0537365984045364
sj05	2	100	2	-1	2.04	-0.294670748005671
sj05	2	240	4	-1	-2.99	0.895604897606804
sj05	1	80	3	1	2.25	0.853736598404536
sj05	1	180	4	1	-2.72	0.421592653589793
sj05	1	210	1	-1	-2.45	-0.167993877991494
sj05	2	320	2	-1	-1.33	0.631868299202268
sj05	1	300	4	-1	-1.85	0.802802448803403
sj05	1	240	3	1	-1.73	0.364395102393196
sj05	1	180	2	-1	2.36	0.781592653589793
sj05	1	160	4	-1	2.41	0.382526803190927
sj05	2	180	4	-1	2.72	0.421592653589793
sj05	1	10	1	-1	-0.24	0.414532925199433
sj05	1	230	1	-1	-2.35	0.0810719724073718
sj05	2	240	4	1	-1.58	0.514395102393196
sj05	1	70	2	-1	2.04	-0.818269523603969
sj05	1	150	3	-1	2.69	-0.0720061220085055
sj05	2	320	1	1	0.01	0.708131700797732
sj05	2	10	2	1	-0.94	-1.11453292519943
sj05	1	160	3	-1	2.8	-0.00747319680907266
sj05	2	130	3	-1	1.92	0.348928027592629
sj05	2	330	1	1	-0.45	0.0735987755982992
sj05	1	230	4	-1	-2.64	0.371071972407371
sj05	1	260	2	-1	-1.88	0.13467074800567
sj05	1	350	1	1	-0.75	-0.575467074800566
sj05	2	260	2	1	-1.11	0.635329251994329
sj05	1	90	1	-1	1.22	0.350796326794897
sj05	1	320	2	1	-0.8	-0.101868299202268
sj05	2	110	1	1	2.52	0.600137822806238
sj05	1	220	4	1	-1.83	0.613460952792061
sj05	2	310	2	1	-0.27	0.602664625997164
sj05	2	280	2	-1	-2.26	0.863736598404536
sj05	2	340	4	1	0.54	0.889065850398866
sj05	1	0	3	-1	-0.58	0.58
sj05	2	270	4	-1	-2.47	0.899203673205104
sj05	1	200	1	-1	-2	-0.792526803190928
sj05	1	80	3	-1	1.18	0.216263401595464
sj05	1	350	4	1	0.51	0.684532925199434
sj05	1	30	4	1	0.52	-0.0035987755982988
sj05	2	310	4	1	0.15	1.02266462599717
sj05	1	40	3	-1	0.4	0.298131700797732
sj05	2	160	4	1	-3.05	0.44065850398866
sj05	2	70	3	-1	1.3	-0.0782695236039694
sj05	1	130	2	1	2.75	0.481071972407372
sj05	2	310	3	1	-0.32	0.552664625997165
sj05	1	60	2	1	1.67	0.622802448803402
sj05	2	60	4	-1	0.2	0.847197551196598
sj05	1	250	4	1	-1.34	0.579862177193763
sj05	2	0	2	1	0.84	0.84
sj05	1	310	2	-1	-0.61	-0.262664625997165
sj05	1	50	3	-1	0.9	-0.0273353740028353
sj05	1	190	2	1	-2.77	0.19705972839036
sj05	2	310	1	1	-0.3	0.572664625997165
sj05	1	290	1	1	-1	0.221730476396031
sj05	2	330	2	1	0.36	0.8835987755983
sj05	1	100	1	-1	1.57	0.175329251994329
sj05	2	290	4	-1	-1.44	0.218269523603968
sj05	1	280	2	-1	-1.71	0.313736598404536
sj05	2	230	3	1	-1.72	0.548928027592629
sj05	2	280	4	-1	-2.51	1.11373659840454
sj05	1	30	1	1	1.5	0.976401224401701
sj05	2	170	3	-1	2.66	0.30705972839036
sj05	2	300	4	1	-0.23	0.817197551196597
sj05	1	40	4	-1	0.4	0.298131700797732
sj05	1	330	4	1	3.03	-2.72958653158129
sj05	1	320	2	-1	-1.39	0.691868299202268
sj05	2	260	4	-1	-2.81	1.06467074800567
sj05	1	140	4	-1	1.98	0.463460952792061
sj05	2	120	1	1	-1.94	2.24879020478639
sj05	1	240	3	-1	-1.78	-0.314395102393196
sj05	1	160	1	-1	-2.33	-1.16065850398866
sj05	1	280	4	1	-1.42	-0.0237365984045359
sj05	2	130	2	-1	-0.04	2.30892802759263
sj05	2	30	2	-1	0.21	0.313598775598299
sj05	1	120	1	1	1.24	-0.854395102393195
sj05	2	120	1	-1	1.41	0.684395102393195
sj05	1	300	3	1	-0.4	0.647197551196597
sj05	2	120	2	1	2.65	0.555604897606805
sj05	2	330	4	1	0.45	0.9735987755983
sj05	2	250	2	-1	-2.81	0.890137822806236
sj05	1	250	1	1	-1.41	0.509862177193763
sj05	2	40	4	-1	0.38	0.318131700797732
sj05	1	340	4	1	0.09	0.439065850398866
sj05	1	30	3	1	0.41	-0.113598775598299
sj05	1	340	2	1	-1.28	-0.930934149601134
sj05	1	140	1	-1	2.99	-0.546539047207939
sj05	2	100	3	-1	1.25	0.495329251994329
sj05	2	350	1	1	-0.57	-0.395467074800566
sj05	2	200	3	-1	2.73	0.760658503988659
sj05	1	200	2	-1	-2.73	-0.0625268031909274
sj05	2	10	2	-1	-0.14	0.314532925199433
sj05	2	270	3	1	-0.62	0.950796326794897
sj05	2	170	3	1	-2.89	0.426125578789226
sj05	1	120	2	-1	1.65	0.444395102393195
sj05	1	50	1	1	1.23	0.357335374002835
sj05	2	40	2	1	1.2	0.501868299202268
sj05	2	320	4	-1	-1.52	0.821868299202268
sj05	1	310	1	-1	-1.33	0.457335374002835
sj05	2	210	3	-1	-2.54	-0.0779938779914942
sj05	2	160	3	1	-2.79	0.70065850398866
sj05	2	110	3	1	2.66	0.740137822806238
sj05	2	120	3	1	1.92	-0.174395102393195
sj05	1	290	3	-1	-1.28	0.058269523603969
sj05	2	80	1	1	1.1	-0.296263401595463
sj05	2	270	1	1	-1.4	0.170796326794896
sj05	2	260	3	-1	1.18	-2.92532925199433
sj05	1	80	2	-1	1.55	-0.153736598404536
sj05	2	80	4	-1	1.15	0.246263401595464
sj05	2	160	3	-1	2.02	0.772526803190927
sj05	2	280	2	1	-1.17	0.226263401595464
sj05	1	180	1	1	-2.23	0.911592653589793
sj05	2	330	1	-1	-1.23	0.7064012244017
sj05	2	60	1	-1	0.29	0.757197551196598
sj05	2	160	1	1	-2.47	1.02065850398866
sj05	2	10	1	-1	-0.23	0.404532925199433
sj05	2	100	1	-1	2.19	-0.44467074800567
sj05	1	220	3	-1	-1.99	-0.453460952792061
sj05	1	150	4	1	2.74	0.122006122008506
sj05	1	70	3	-1	0.9	0.321730476396031
sj05	1	240	1	-1	-1.87	-0.224395102393196
sj05	2	140	4	1	2.77	0.326539047207939
sj05	2	260	2	-1	-2.62	0.874670748005671
sj05	2	240	3	-1	2.98	1.20879020478639
sj05	1	50	1	-1	0.58	0.292664625997165
sj05	1	190	4	1	-2.58	0.387059728390361
sj05	2	350	1	-1	-0.27	0.0954670748005666
sj05	2	210	2	-1	-2.9	0.282006122008505
sj05	2	20	4	-1	0.5	-0.150934149601134
sj05	2	280	3	1	-1.08	0.316263401595464
sj05	2	90	1	1	1.71	0.139203673205103
sj05	1	170	3	1	-2.96	0.356125578789226
sj05	2	220	3	-1	-2.99	0.546539047207939
sj05	2	0	2	-1	-1.07	1.07
sj05	2	220	3	1	-1.74	0.703460952792061
sj05	1	0	1	1	1.19	1.19
sj05	1	180	1	-1	-2.31	-0.831592653589793
sj05	1	130	4	1	2.11	-0.158928027592629
sj05	2	60	3	1	1.71	0.662802448803402
sj05	1	260	3	-1	-1.48	-0.265329251994329
sj05	1	240	4	1	-1.53	0.564395102393196
sj05	1	100	1	1	0.08	-1.66532925199433
sj05	2	90	2	1	2.45	0.879203673205104
sj05	2	230	4	-1	-2.91	0.641071972407371
sj05	1	320	3	-1	-0.24	-0.458131700797732
sj05	1	230	3	1	-1.78	0.488928027592628
sj05	2	250	4	1	-1.24	0.679862177193763
sj05	1	350	3	-1	-0.29	0.115467074800566
sj05	1	50	4	1	1.29	0.417335374002835
sj05	1	340	2	-1	-1.25	0.900934149601134
sj05	1	60	3	-1	1.09	-0.0428024488034024
sj05	1	180	3	-1	2.32	0.821592653589793
sj05	2	130	1	-1	1.41	0.858928027592629
sj05	1	20	3	1	0.68	0.330934149601134
sj05	1	190	1	-1	-1.92	-1.04705972839036
sj05	2	220	4	1	-0.77	1.67346095279206
sj05	2	120	4	-1	1.33	0.764395102393195
sj05	2	220	2	1	-1.75	0.693460952792061
sj05	1	140	4	1	2.5	0.0565390472079388
sj05	1	230	3	-1	-1.73	-0.538928027592629
sj05	2	270	2	-1	-2.82	1.2492036732051
sj05	1	50	3	1	1.19	0.317335374002835
sj05	1	170	4	-1	2.39	0.57705972839036
