id	dx	rr	acc	cond
15	-1.58	0	1	2
15	-4	0	1	1
15	2.71	1	1	1
15	3.43	1	1	2
15	0.2	1	1	1
15	3.35	1	1	2
15	-1.49	1	0	2
15	-1.66	0	1	2
15	-4	0	1	1
15	2.71	1	1	1
15	3.35	1	1	2
15	4	1	1	1
15	-1.58	1	0	2
15	4	1	1	1
15	-1.82	0	1	2
15	3.27	1	1	2
15	3.19	1	1	2
15	0.04	0	0	1
15	-1.74	0	1	2
15	3.11	1	1	2
15	2.55	1	1	1
15	4	1	1	1
15	-1.66	0	1	2
15	0.12	0	0	1
15	2.95	1	1	2
15	2.87	1	1	2
15	-1.49	0	1	2
15	2.63	1	1	2
15	2.46	1	1	2
15	-1.33	0	1	2
15	2.22	1	1	2
15	2.46	1	1	1
15	1.98	0	0	2
15	-1.33	0	1	2
15	-1.25	0	1	2
15	-4	0	1	1
15	0.2	0	0	1
15	2.38	1	1	1
15	2.71	1	1	2
15	2.55	1	1	2
15	1.66	1	1	1
15	-1.09	0	1	2
15	2.22	1	1	1
15	2.3	1	1	2
15	2.06	1	1	2
15	1.82	0	0	2
15	4	1	1	1
15	0.2	1	1	1
15	-4	0	1	1
15	-1.01	0	1	2
15	4	1	1	1
15	-0.93	0	1	2
15	-0.85	0	1	2
15	4	1	1	1
15	-0.04	1	0	1
15	4	1	1	1
15	2.46	1	1	2
15	-0.69	0	1	2
15	0.12	1	1	2
15	-4	0	1	1
15	0.28	0	0	2
15	2.38	1	1	2
15	2.22	0	0	2
15	4	1	1	2
15	-0.2	0	1	1
15	-4	0	1	2
15	-4	0	1	1
15	-0.2	1	0	1
15	4	1	1	1
15	-4	0	1	1
15	4	1	1	2
15	-0.36	0	1	1
15	4	1	1	2
15	4	1	1	1
15	4	1	1	2
15	-0.28	0	1	1
15	-4	0	1	2
15	2.3	1	1	1
15	-4	0	1	1
15	2.3	1	1	1
15	-0.28	0	1	1
15	-4	0	1	2
15	2.22	1	1	1
15	4	1	1	1
15	2.14	1	1	1
15	4	1	1	1
15	4	1	1	2
15	-0.2	0	1	1
15	2.06	1	1	1
15	4	1	1	2
15	-4	1	0	2
15	-0.61	0	1	2
15	-0.53	0	1	2
15	-0.36	0	1	2
15	-0.28	0	1	2
15	-0.12	0	1	2
15	1.98	0	0	1
15	-0.2	1	0	1
15	-4	0	1	1
15	-0.2	1	0	2
15	-0.36	0	1	1
15	-4	0	1	1
15	-0.44	0	1	2
15	-0.36	0	1	1
15	-0.44	0	1	2
15	-0.36	1	0	2
15	-0.61	0	1	2
15	-0.53	0	1	2
15	4	1	1	1
15	-0.28	1	0	1
15	4	1	1	1
15	-0.44	0	1	1
15	2.06	1	1	2
15	-4	0	1	1
15	1.9	0	0	2
15	-0.44	0	1	1
15	-0.44	0	1	2
15	-4	0	1	1
15	2.38	1	1	1
15	-0.36	0	1	1
15	-0.36	1	0	2
15	2.38	1	1	1
15	4	1	1	1
15	-0.61	1	0	2
15	2.55	1	1	2
15	-0.77	0	1	2
15	2.46	1	1	2
15	-0.36	0	1	1
15	2.3	1	1	1
15	4	1	1	1
15	-0.69	0	1	2
15	2.3	1	1	2
15	2.22	1	1	2
15	2.3	1	1	1
15	-4	0	1	1
15	-0.61	0	1	2
15	2.14	0	0	2
15	-0.61	0	1	2
15	-0.36	0	1	1
15	-0.53	0	1	2
15	-0.44	0	1	2
15	2.22	1	1	1
15	2.22	1	1	1
15	-4	0	1	1
15	-0.44	0	1	2
15	-0.28	0	1	1
15	2.3	1	1	2
15	2.14	1	1	1
15	2.14	1	1	1
15	4	0	0	1
15	-4	0	1	1
15	-4	0	1	1
15	4	1	1	1
15	-0.28	0	1	2
15	2.22	0	0	2
15	-0.28	0	1	2
15	4	1	1	1
15	-0.2	0	1	2
15	-0.12	0	1	2
15	-4	0	1	1
15	-0.12	0	1	2
15	-4	0	1	1
15	1.9	1	1	1
15	1.9	1	1	1
15	1.82	1	1	1
15	1.82	1	1	1
15	1.74	1	1	1
15	-0.04	0	1	2
15	0.04	0	0	2
15	1.66	0	0	1
15	-4	0	1	1
15	0.04	0	0	2
15	0.12	0	0	2
15	-4	0	1	1
15	4	1	1	1
15	-4	0	1	1
15	0.2	0	0	2
15	-4	0	1	1
15	1.98	1	1	1
15	0.2	0	0	2
15	1.98	1	1	1
15	1.9	1	1	1
15	0.28	0	0	2
15	1.9	1	1	1
15	0.36	0	0	2
15	1.82	1	1	1
15	0.36	1	1	2
15	0.2	0	0	2
15	0.28	0	0	2
15	0.28	0	0	2
15	0.36	0	0	2
15	1.74	0	0	1
15	4	1	1	1
15	0.44	1	1	2
15	2.38	1	1	2
15	2.38	0	0	2
15	-4	0	1	1
15	-4	0	1	1
15	0.2	0	0	2
15	-4	0	1	1
15	0.28	0	0	2
15	0.28	0	0	2
15	-4	0	1	1
15	0.36	0	0	2
15	-0.28	0	1	1
15	1.98	1	1	1
15	1.98	1	1	1
15	0.44	1	1	2
15	2.46	1	1	2
15	1.98	1	1	1
15	2.46	1	1	2
15	2.38	1	1	2
15	0.28	1	1	2
15	1.9	0	0	1
15	2.38	1	1	2
15	2.3	1	1	2
15	-0.28	0	1	1
15	4	1	1	1
15	2.3	0	0	2
15	-0.2	0	1	1
15	2.46	1	1	2
15	2.38	1	1	2
15	0.12	0	0	2
15	0.2	0	0	2
15	0.2	0	0	2
15	0.28	1	1	2
15	2.3	0	0	2
15	4	1	1	1
15	4	1	1	1
15	-0.2	0	1	1
15	4	1	1	1
15	4	1	1	2
15	4	1	1	2
15	-0.2	0	1	1
15	4	1	1	2
15	-4	0	1	1
15	4	1	1	2
15	2.06	1	1	1
15	-4	0	1	2
15	4	1	1	2
15	2.06	1	1	1
15	1.98	1	1	1
15	1.98	1	1	1
15	1.98	1	1	1
15	1.9	1	1	1
15	4	1	1	2
15	4	1	1	2
15	-4	0	1	2
15	-4	0	1	2
15	-4	0	1	2
15	1.9	1	1	1
15	1.9	1	1	1
15	1.82	1	1	1
15	1.82	1	1	1
15	-4	0	1	2
15	1.82	1	1	1
15	4	1	1	2
15	-4	0	1	2
15	-4	0	1	2
15	1.74	1	1	1
15	1.74	1	1	1
15	1.66	1	1	1
15	-4	0	1	2
15	1.66	1	1	1
15	4	1	1	2
15	4	1	1	2
15	1.66	1	1	1
15	-4	0	1	2
15	4	1	1	2
15	-4	0	1	2
15	-4	0	1	2
15	1.58	1	1	1
15	4	1	1	2
15	4	1	1	2
16	-0.04	1	0	2
16	-0.53	0	1	2
16	-0.04	0	1	1
16	0.36	0	0	2
16	-0.53	0	1	2
16	0.53	0	0	1
16	0.85	1	1	2
16	-0.93	0	1	2
16	0.36	1	1	1
16	-0.53	0	1	1
16	-0.53	0	1	1
16	1.25	1	1	2
16	1.25	1	1	2
16	1.17	1	1	1
16	1.41	1	1	1
16	-0.61	0	1	1
16	-0.93	0	1	2
16	1.17	1	1	2
16	-0.77	0	1	2
16	1.01	1	1	2
16	1.41	1	1	1
16	0.2	1	1	2
16	-0.85	0	1	2
16	0.61	0	0	2
16	1.41	1	1	2
16	-0.85	0	1	2
16	1.25	1	1	2
16	1.33	1	1	1
16	-0.2	0	1	2
16	1.09	1	1	2
16	-0.36	0	1	1
16	-0.36	0	1	2
16	0.93	1	1	1
16	0.53	0	0	2
16	-0.2	0	1	1
16	0.77	1	1	1
16	0.2	0	0	1
16	0.53	0	0	2
16	0.85	0	0	1
16	0.53	0	0	2
16	1.41	1	1	1
16	-0.12	1	0	1
16	0.53	0	0	2
16	-0.77	0	1	1
16	0.53	0	0	2
16	1.58	1	1	1
16	-0.61	0	1	1
16	1.41	1	1	1
16	0.53	1	1	2
16	1.41	1	1	2
16	-0.36	0	1	1
16	1.33	1	1	2
16	1.17	1	1	1
16	0.44	0	0	2
16	0.04	0	0	1
16	0.61	1	1	1
16	0.44	1	1	2
16	-0.04	0	1	1
16	0.93	1	1	1
16	0.28	0	0	1
16	1.33	1	1	2
16	0.2	0	0	1
16	0.69	0	0	1
16	1.09	0	0	1
16	-0.04	1	0	2
16	1.49	1	1	2
16	1.41	1	1	1
16	-0.44	1	0	2
16	-0.93	0	1	2
16	-0.85	0	1	2
16	1.58	1	1	2
16	-0.69	0	1	2
16	1.49	1	1	2
16	1.33	1	1	1
16	0.12	0	0	1
16	1.25	1	1	1
16	0.28	0	0	1
16	0.36	0	0	1
16	-0.53	0	1	2
16	1.33	1	1	2
16	-0.36	1	0	2
16	0.36	0	0	1
16	0.44	0	0	1
16	0.44	0	0	1
16	1.01	1	1	1
16	-0.85	0	1	2
16	-0.77	1	0	2
16	0.53	1	1	1
16	-1.09	0	1	2
16	1.01	1	1	1
16	0.36	0	0	1
16	0.93	1	1	1
16	1.58	0	0	2
16	0.36	0	0	1
16	1.98	1	1	2
16	1.9	1	1	2
16	-1.17	0	1	2
16	1.74	1	1	2
16	0.77	0	0	1
16	-1.01	1	0	2
16	0.44	0	0	1
16	0.44	0	0	1
16	1.01	1	1	1
16	0.53	0	0	1
16	0.53	0	0	1
16	-1.41	0	1	2
16	0.61	0	0	1
16	0.61	0	0	1
16	0.93	0	0	1
16	-1.33	0	1	2
16	1.09	1	1	1
16	0.69	1	1	1
16	1.09	1	1	1
16	1.82	1	1	2
16	-1.17	0	1	2
16	0.53	0	0	1
16	1.01	1	1	1
16	1.74	1	1	2
16	-1.01	0	1	2
16	0.53	1	1	1
16	0.44	0	0	1
16	0.44	0	0	1
16	1.58	1	1	2
16	-0.85	0	1	2
16	1.49	1	1	2
16	-0.69	1	0	2
16	-1.17	0	1	2
16	1.58	1	1	2
16	-1.01	0	1	2
16	1.49	1	1	2
16	-0.85	1	0	2
16	1.09	1	1	1
16	-1.25	0	1	2
16	0.44	1	1	1
16	-1.17	0	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	1.49	1	1	2
16	-4	0	1	2
16	1.09	1	1	1
16	4	1	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	1.41	1	1	2
16	1.01	1	1	1
16	-1.09	0	1	2
16	-4	0	1	2
16	-4	0	1	2
16	0.53	1	1	1
16	1.01	1	1	1
16	1.41	1	1	2
16	-1.01	0	1	2
16	-4	0	1	2
16	0.44	0	0	1
16	0.77	0	0	1
16	0.44	0	0	1
16	0.44	0	0	1
16	0.44	0	0	1
16	1.33	1	1	2
16	-0.93	0	1	2
16	4	1	1	2
16	1.09	1	1	1
16	1.25	1	1	2
16	0.53	0	0	1
16	0.61	0	0	1
16	-0.85	0	1	2
16	4	1	1	2
16	0.61	1	1	1
16	1.25	0	0	2
16	0.44	0	0	1
16	0.44	0	0	1
16	1.09	1	1	1
16	-4	0	1	2
16	0.44	0	0	1
16	-4	0	1	2
16	0.77	1	1	1
16	1.41	1	1	2
16	-0.93	0	1	2
16	0.77	1	1	1
16	4	1	1	2
16	0.77	0	0	1
16	1.33	1	1	2
16	-0.85	0	1	2
16	0.44	1	1	1
16	-4	0	1	2
16	1.33	0	0	2
16	0.44	0	0	1
16	-4	0	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	0.44	1	1	1
16	1.01	1	1	1
16	0.93	1	1	1
16	-4	0	1	2
16	1.49	1	1	2
16	0.69	0	0	1
16	-0.93	0	1	2
16	0.53	1	1	1
16	0.93	1	1	1
16	-4	0	1	2
16	0.93	0	0	1
16	1.41	0	0	2
16	4	1	1	2
16	0.44	0	0	1
16	1.58	1	1	2
16	-0.93	0	1	2
16	4	1	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	1.58	0	0	2
16	0.44	0	0	1
16	4	1	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	-4	0	1	1
16	1.74	1	1	2
16	0.44	1	1	1
16	1.01	1	1	1
16	1.01	1	1	1
16	-1.01	0	1	2
16	4	1	1	2
16	0.53	0	0	1
16	-0.93	0	1	2
16	0.53	0	0	1
16	1.66	1	1	2
16	0.44	0	0	1
16	0.44	0	0	1
16	4	1	1	2
16	-0.93	0	1	2
16	-4	0	1	1
16	1.66	1	1	2
16	4	1	1	1
16	0.44	0	0	1
16	-4	0	1	2
16	-4	0	1	1
16	0.44	1	1	1
16	-0.85	0	1	2
16	1.58	1	1	2
16	-4	0	1	2
16	1.01	1	1	1
16	1.01	1	1	1
16	0.61	1	1	1
16	-0.85	0	1	2
16	1.58	1	1	2
16	0.93	1	1	1
16	-4	0	1	2
16	-0.77	0	1	2
16	1.49	1	1	2
16	-0.77	0	1	2
16	0.85	1	1	1
16	0.85	1	1	1
16	4	1	1	2
16	0.85	1	1	1
16	1.49	1	1	2
16	-0.69	1	0	2
16	-0.85	0	1	2
16	0.85	1	1	1
16	0.85	1	1	1
16	0.85	0	0	1
16	1.49	1	1	2
16	4	1	1	2
16	0.77	1	1	1
16	0.85	0	0	1
16	0.77	1	1	1
16	-0.85	0	1	2
16	0.85	1	1	1
16	0.85	1	1	1
16	1.49	1	1	2
16	0.85	1	1	1
16	-4	0	1	2
16	0.85	1	1	1
16	-0.85	0	1	2
16	1.41	1	1	2
16	-4	0	1	2
16	-0.77	0	1	2
16	1.41	1	1	2
16	-4	0	1	2
16	0.85	1	1	1
16	0.85	1	1	1
16	0.85	1	1	1
16	0.85	0	0	1
16	0.85	1	1	1
16	0.85	0	0	1
16	0.85	1	1	1
16	0.85	0	0	1
16	-0.77	0	1	2
16	1.41	1	1	2
16	-4	0	1	2
16	-0.77	0	1	2
16	0.77	1	1	1
16	0.77	1	1	1
16	0.85	1	1	1
16	0.85	1	1	1
16	1.33	1	1	2
16	0.85	1	1	1
16	4	1	1	2
16	-0.69	0	1	2
16	0.93	1	1	1
16	1.33	1	1	2
16	0.93	1	1	1
16	0.93	1	1	1
16	-4	0	1	2
16	-0.69	0	1	2
16	4	1	1	1
16	4	1	1	1
16	1.33	1	1	2
16	-4	0	1	2
16	-0.69	0	1	2
16	1.33	1	1	2
16	0.93	1	1	1
16	4	1	1	2
16	4	1	1	1
16	4	1	1	1
16	-4	0	1	1
16	-0.61	0	1	2
16	1.25	1	1	2
16	4	1	1	2
16	0.93	1	1	1
16	-4	0	1	1
16	-4	0	1	1
16	-0.61	1	0	2
16	1.01	1	1	1
16	1.25	1	1	2
16	4	1	1	1
16	-0.69	0	1	2
16	4	1	1	1
16	1.25	1	1	2
16	1.01	1	1	1
16	4	1	1	1
16	1.01	0	0	1
16	0.93	1	1	1
16	0.93	0	0	1
16	0.93	0	0	1
16	4	1	1	2
16	0.44	0	0	1
16	-0.69	1	0	2
16	1.25	1	1	2
16	0.53	1	1	1
16	0.93	1	1	1
16	-4	0	1	2
16	-0.85	0	1	2
16	1.25	1	1	2
16	4	1	1	2
16	0.93	1	1	1
16	-0.77	0	1	2
16	0.93	1	1	1
16	0.93	1	1	1
16	1.25	1	1	2
16	4	1	1	2
16	1.25	1	1	2
16	0.93	1	1	1
16	-0.77	0	1	2
16	4	1	1	2
16	1.17	1	1	2
16	-0.77	0	1	2
16	4	1	1	1
16	0.93	0	0	1
16	-4	0	1	2
16	4	1	1	1
16	0.36	0	0	1
16	1.17	1	1	2
16	0.36	1	1	1
16	4	1	1	2
16	-0.77	0	1	2
16	-4	0	1	1
16	1.17	1	1	2
16	-4	0	1	2
16	-4	0	1	1
16	4	1	1	1
16	-4	0	1	1
16	-4	0	1	1
16	-0.69	0	1	2
16	1.17	1	1	2
16	4	1	1	2
16	-0.69	0	1	2
16	4	1	1	1
16	1.17	1	1	2
16	-4	0	1	1
16	-4	0	1	1
16	4	1	1	1
16	-4	0	1	1
16	-4	0	1	1
16	-4	0	1	2
16	1.09	1	1	2
16	-4	0	1	2
16	4	1	1	1
16	-4	0	1	1
16	-0.69	1	0	2
16	-4	0	1	1
16	4	1	1	1
16	1.17	1	1	2
16	-0.77	0	1	2
16	-4	0	1	2
16	1.01	1	1	1
16	1.09	1	1	2
16	4	1	1	2
16	-0.77	0	1	2
16	1.09	1	1	2
16	-4	0	1	2
16	1.01	1	1	1
17	0.04	0	0	2
17	0.53	1	1	2
17	-0.36	0	1	2
17	0.85	0	0	2
17	0.04	0	0	1
17	0.53	1	1	1
17	-0.36	0	1	1
17	-0.44	1	0	2
17	-0.93	0	1	2
17	-0.93	0	1	2
17	0.85	0	0	1
17	-0.44	0	1	1
17	-0.93	0	1	2
17	1.58	1	1	2
17	-0.36	0	1	1
17	1.74	0	0	2
17	1.33	1	1	1
17	1.66	1	1	1
17	-0.36	1	0	1
17	-1.09	0	1	1
17	1.82	1	1	1
17	-1.01	0	1	1
17	1.74	1	1	1
17	-1.01	0	1	2
17	-0.93	1	0	2
17	1.66	1	1	1
17	-0.85	0	1	1
17	-1.25	0	1	2
17	1.49	1	1	1
17	2.63	1	1	2
17	0.77	1	1	1
17	2.55	1	1	2
17	-1.25	0	1	2
17	2.46	1	1	2
17	-0.77	0	1	1
17	2.38	1	1	2
17	2.3	1	1	2
17	1.09	1	1	1
17	-1.17	0	1	2
17	-0.53	0	1	1
17	0.36	1	1	1
17	0.53	1	1	1
17	-0.04	1	0	1
17	2.22	1	1	2
17	1.25	1	1	2
17	-1.17	0	1	2
17	-0.85	0	1	1
17	0.44	0	0	1
17	-0.93	1	0	1
17	-1.41	0	1	1
17	1.82	1	1	2
17	1.66	1	1	2
17	-1.01	0	1	2
17	-1.33	0	1	1
17	1.41	1	1	1
17	-1.17	0	1	1
17	0.69	1	1	2
17	1.25	0	0	2
17	1.17	1	1	1
17	-1.17	1	0	2
17	-1.66	0	1	2
17	2.3	1	1	2
17	-0.93	0	1	1
17	-1.58	0	1	2
17	2.14	1	1	2
17	1.01	1	1	1
17	0.85	1	1	1
17	-0.69	0	1	1
17	0.2	0	0	1
17	0.93	1	1	1
17	-0.28	1	0	1
17	-0.85	0	1	1
17	0.93	1	1	1
17	-1.41	1	0	2
17	-0.77	1	0	1
17	-1.17	0	1	1
17	-1.9	1	0	2
17	1.01	1	1	1
17	-2.22	0	1	2
17	-1.01	1	0	1
17	-2.14	0	1	2
17	-2.14	1	0	2
17	-1.41	0	1	1
17	-2.46	0	1	2
17	-1.33	0	1	1
17	1.01	1	1	1
17	2.3	1	1	2
17	-2.38	0	1	2
17	2.3	1	1	2
17	-1.17	1	0	1
17	-2.3	0	1	2
17	-1.58	0	1	1
17	2.22	1	1	2
17	-1.49	0	1	1
17	1.09	1	1	1
17	-2.22	1	0	2
17	-1.33	1	0	1
17	-1.74	0	1	1
17	-1.66	0	1	1
17	1.09	1	1	1
17	1.09	1	1	1
17	-1.49	0	1	1
17	-2.55	1	0	2
17	-2.87	0	1	2
17	0.93	1	1	1
17	-1.33	0	1	1
17	0.85	1	1	1
17	-2.87	0	1	2
17	-1.17	0	1	1
17	2.3	0	0	2
17	0.77	1	1	1
17	0.69	1	1	1
17	2.46	0	0	2
17	-1.01	0	1	1
17	2.63	1	1	2
17	-2.55	0	1	2
17	2.63	1	1	2
17	-2.55	0	1	2
17	0.28	1	1	1
17	2.55	1	1	2
17	-0.93	0	1	1
17	-2.46	0	1	2
17	2.55	1	1	2
17	0.53	1	1	1
17	-0.69	0	1	1
17	-2.38	0	1	2
17	-0.61	0	1	1
17	-0.53	0	1	1
17	-0.12	1	0	1
17	2.46	1	1	2
17	-2.3	1	0	2
17	4	1	1	1
17	-4	1	0	1
17	-0.12	0	1	1
17	-2.71	0	1	2
17	-0.44	0	1	1
17	2.46	1	1	2
17	-0.28	0	1	1
17	-2.63	0	1	2
17	-0.28	0	1	1
17	2.38	1	1	2
17	-0.28	1	0	1
17	-0.44	1	0	1
17	-0.53	1	0	1
17	-2.55	0	1	2
17	2.3	0	0	2
17	-0.69	1	0	1
17	0.44	1	1	1
17	-0.85	0	1	1
17	2.63	0	0	2
17	0.36	1	1	1
17	2.79	1	1	2
17	0.36	1	1	1
17	2.71	1	1	2
17	-2.46	0	1	2
17	2.71	0	0	2
17	2.87	1	1	2
17	-2.46	0	1	2
17	2.87	1	1	2
17	-2.38	0	1	2
17	2.79	0	0	2
17	-0.77	0	1	1
17	3.03	1	1	2
17	2.95	1	1	2
17	-2.3	0	1	2
17	0.28	1	1	1
17	2.87	1	1	2
17	-2.22	0	1	2
17	-2.14	0	1	2
17	-0.77	0	1	1
17	0.28	0	0	1
17	2.79	1	1	2
17	-0.69	0	1	1
17	0.36	1	1	1
17	-0.69	0	1	1
17	-2.06	0	1	2
17	2.71	1	1	2
17	-1.9	0	1	2
17	-0.61	0	1	1
17	2.55	1	1	2
17	-1.74	0	1	2
17	2.46	1	1	2
17	-1.58	0	1	2
17	-1.41	0	1	2
17	2.22	1	1	2
17	0.28	0	0	1
17	-0.61	0	1	1
17	-1.17	0	1	2
17	-1.01	0	1	2
17	-0.85	1	0	2
17	-0.61	0	1	1
17	-0.53	1	0	1
17	2.22	1	1	2
17	2.06	1	1	2
17	1.9	1	1	2
17	0.44	1	1	1
17	0.36	1	1	1
17	-1.41	0	1	2
17	1.74	1	1	2
17	0.36	1	1	1
17	-0.61	0	1	1
17	-0.61	0	1	1
17	-1.25	0	1	2
17	1.49	0	0	2
17	-1.17	0	1	2
17	-1.01	0	1	2
17	-0.85	0	1	2
17	-0.69	0	1	2
17	-0.53	0	1	2
17	0.28	0	0	1
17	-0.61	0	1	1
17	-0.53	0	1	1
17	-0.44	1	0	2
17	-0.53	0	1	1
17	-0.53	0	1	1
17	-0.44	0	1	1
17	1.98	0	0	2
17	2.46	1	1	2
17	-0.44	0	1	1
17	-1.01	0	1	2
17	-0.93	1	0	2
17	2.46	1	1	2
17	2.38	1	1	2
17	2.3	1	1	2
17	-0.36	0	1	1
17	-1.25	0	1	2
17	-1.17	0	1	2
17	-1.01	1	0	2
17	2.22	0	0	2
17	-0.36	0	1	1
17	2.63	1	1	2
17	4	1	1	2
17	-0.28	0	1	1
17	-0.28	0	1	1
17	-4	1	0	2
17	-1.33	1	0	2
17	-0.2	0	1	1
17	-1.58	1	0	2
17	-1.9	0	1	2
17	-1.82	1	0	2
17	-2.14	0	1	2
17	2.63	1	1	2
17	-1.98	0	1	2
17	-0.2	0	1	1
17	-0.12	0	1	1
17	2.46	1	1	2
17	-0.04	1	0	1
17	-1.9	1	0	2
17	-0.28	1	0	1
17	0.36	1	1	1
17	-0.36	0	1	1
17	-0.36	0	1	1
17	-2.22	0	1	2
17	2.55	1	1	2
17	-2.14	0	1	2
17	2.46	0	0	2
17	2.71	1	1	2
17	2.63	0	0	2
17	-0.36	0	1	1
17	-0.28	0	1	1
17	2.87	1	1	2
17	-0.28	0	1	1
17	-2.14	0	1	2
17	-0.28	0	1	1
17	2.79	1	1	2
17	-0.2	0	1	1
17	-0.2	0	1	1
17	-2.06	0	1	2
17	2.71	1	1	2
17	-1.98	0	1	2
17	2.63	1	1	2
17	-1.9	0	1	2
17	0.04	1	1	1
17	0.36	1	1	1
17	0.28	1	1	1
17	0.28	0	0	1
17	-0.28	0	1	1
17	-0.2	0	1	1
17	-0.2	0	1	1
17	-1.82	0	1	2
17	2.46	1	1	2
17	-0.2	0	1	1
17	-1.74	0	1	2
17	-0.2	1	0	1
17	0.36	0	0	1
17	2.38	1	1	2
17	-1.66	0	1	2
17	-1.58	0	1	2
17	0.44	0	0	1
17	2.22	0	0	2
17	2.46	1	1	2
17	-1.58	0	1	2
17	-1.49	0	1	2
17	2.38	1	1	2
17	0.53	1	1	1
17	-0.28	0	1	1
17	-1.41	0	1	2
17	0.44	0	0	1
17	0.53	0	0	1
17	0.61	1	1	1
17	-0.28	0	1	1
17	-1.33	1	0	2
17	-0.2	0	1	1
17	2.38	0	0	2
17	2.63	1	1	2
17	2.55	1	1	2
17	-0.2	0	1	1
17	0.53	1	1	1
17	-0.2	1	0	1
17	-1.66	1	0	2
17	0.53	0	0	1
17	2.63	1	1	2
17	0.61	1	1	1
17	4	1	1	2
17	0.61	0	0	1
17	0.61	1	1	1
17	-4	0	1	2
17	-4	0	1	2
17	4	1	1	2
17	4	1	1	2
17	4	1	1	2
17	0.61	0	0	1
17	0.69	1	1	1
17	0.69	1	1	1
17	-0.28	0	1	1
17	4	1	1	2
17	-0.28	0	1	1
17	-0.2	1	0	1
17	0.61	1	1	1
17	0.61	0	0	1
17	0.69	1	1	1
17	-0.28	0	1	1
17	-0.28	0	1	1
17	0.61	1	1	1
17	4	1	1	2
17	-0.28	0	1	1
17	4	1	1	2
17	-4	0	1	2
17	-4	0	1	2
17	-0.28	0	1	1
17	-0.2	0	1	1
17	-4	0	1	2
17	-4	0	1	2
17	0.61	0	0	1
17	-4	0	1	2
17	0.69	0	0	1
17	0.69	1	1	1
17	-4	0	1	2
17	0.69	1	1	1
17	-4	0	1	2
17	-4	0	1	2
17	-0.2	0	1	1
17	-0.2	0	1	1
17	0.69	0	0	1
17	0.69	0	0	1
17	0.77	1	1	1
17	0.77	1	1	1
17	-0.2	0	1	1
17	0.69	0	0	1
17	4	1	1	2
17	4	1	1	2
17	0.77	1	1	1
17	-0.2	0	1	1
17	-0.2	0	1	1
17	4	1	1	2
17	0.77	1	1	1
17	-0.2	0	1	1
17	-0.2	0	1	1
17	4	0	0	2
17	-0.2	0	1	1
17	-0.12	0	1	1
17	-0.12	0	1	1
17	-4	0	1	2
17	-0.12	0	1	1
17	4	1	1	2
17	-0.12	0	1	1
17	4	1	1	2
17	4	1	1	2
17	-0.12	0	1	1
17	4	1	1	2
17	0.69	0	0	1
17	4	1	1	2
17	0.77	1	1	1
17	4	1	1	2
17	-4	0	1	2
17	-4	0	1	2
17	-0.12	0	1	1
17	4	1	1	2
17	-0.04	0	1	1
17	-0.04	0	1	1
17	4	1	1	2
17	4	1	1	2
17	4	1	1	2
17	-4	0	1	2
17	4	1	1	2
17	-4	0	1	2
17	-0.04	1	0	1
17	0.69	1	1	1
17	0.69	1	1	1
17	-0.12	0	1	1
19	0.04	1	1	2
19	-0.53	1	0	2
19	-0.04	1	0	1
19	-0.53	0	1	1
19	-0.36	1	0	2
19	0.36	1	1	1
19	-0.85	1	0	1
19	-1.09	0	1	2
19	-0.04	0	1	2
19	0.77	1	1	2
19	0.69	1	1	2
19	-1.58	1	0	2
19	0.44	1	1	1
19	0.36	1	1	1
19	-1.33	0	1	1
19	-1.66	0	1	1
19	0.69	1	1	2
19	0.69	0	0	2
19	1.09	1	1	2
19	1.09	1	1	2
19	0.36	0	0	1
19	-2.79	0	1	2
19	1.09	1	1	1
19	1.01	1	1	2
19	-2.71	0	1	2
19	-1.82	0	1	1
19	-2.55	0	1	2
19	-2.46	0	1	2
19	-2.38	0	1	2
19	-1.41	1	0	2
19	0.36	0	0	2
19	1.01	1	1	1
19	-1.74	0	1	1
19	1.25	1	1	2
19	-2.71	0	1	2
19	1.17	1	1	2
19	-1.66	0	1	1
19	0.85	1	1	1
19	-2.63	0	1	2
19	-1.49	0	1	1
19	-0.77	0	1	1
19	0.77	1	1	1
19	-1.41	0	1	2
19	-1.09	0	1	1
19	1.17	1	1	2
19	-2.46	0	1	2
19	0.53	1	1	1
19	-0.36	0	1	1
19	-2.38	0	1	2
19	-0.53	0	1	1
19	0.04	0	0	1
19	0.85	0	0	1
19	1.41	1	1	1
19	1.01	1	1	2
19	-2.22	0	1	2
19	1.33	0	0	1
19	-1.41	0	1	2
19	0.93	1	1	2
19	-1.9	0	1	2
19	0.53	0	0	2
19	1.82	1	1	1
19	1.74	1	1	1
19	1.66	1	1	1
19	1.58	1	1	1
19	-1.17	0	1	1
19	1.33	1	1	2
19	1.33	1	1	1
19	-0.93	0	1	1
19	-1.98	0	1	2
19	1.01	0	0	1
19	1.17	1	1	2
19	1.74	1	1	1
19	-1.09	0	1	1
19	-1.82	0	1	2
19	1.58	1	1	1
19	-0.93	0	1	1
19	1.33	1	1	1
19	-1.58	0	1	2
19	1.01	1	1	2
19	-0.93	0	1	2
19	-0.69	0	1	1
19	0.44	1	1	2
19	-1.33	0	1	2
19	-1.17	0	1	2
